InputString,Actual,Predicted_Interpolation,Correct_Interpolation,InTop10_Interpolation,InWordCloud_Interpolation,Runtime_Interpolation,Predicted_Backoff,Correct_Backoff,InTop10_Backoff,InWordCloud_Backoff,Runtime_Backoff
buddy i hope he catches,lots,up,FALSE,FALSE,FALSE,0.300000000000182,up,FALSE,FALSE,FALSE,0.25
i would hold the,kites,first,FALSE,FALSE,FALSE,0.5,first,FALSE,FALSE,FALSE,0.470000000000255
alert ,of,the,FALSE,TRUE,TRUE,0.130000000000109,the,FALSE,TRUE,TRUE,0.150000000000546
you get,laid,to,FALSE,FALSE,TRUE,0.199999999999818,to,FALSE,FALSE,FALSE,0.0999999999994543
wines  really good and,a,so,FALSE,TRUE,TRUE,0.399999999999636,so,FALSE,FALSE,FALSE,0.119999999999891
is  cents,in,a,FALSE,FALSE,FALSE,0.259999999999309,percent,FALSE,FALSE,FALSE,0.130000000000109
by systematic,up,the,FALSE,FALSE,FALSE,0.220000000000255,the,FALSE,FALSE,FALSE,0.220000000000255
makes you,think,feel,FALSE,FALSE,TRUE,0.319999999999709,feel,FALSE,FALSE,FALSE,0.0900000000001455
bras in this,marathon,case,FALSE,FALSE,FALSE,0.399999999999636,case,FALSE,FALSE,FALSE,0.169999999999163
in florida coasted to easy,senate,to,FALSE,FALSE,FALSE,0.489999999999782,to,FALSE,FALSE,FALSE,0.279999999999745
this morning,nothing,i,FALSE,FALSE,FALSE,0.229999999999563,i,FALSE,FALSE,FALSE,0.130000000000109
the womens,agent,health,FALSE,FALSE,FALSE,0.329999999999927,health,FALSE,FALSE,FALSE,0.259999999999309
buy a serta mattress see,stores,you,FALSE,FALSE,FALSE,0.319999999999709,you,FALSE,FALSE,FALSE,0.359999999999673
loves ya too tabitha,ur,the,FALSE,FALSE,FALSE,0.359999999999673,the,FALSE,FALSE,FALSE,0.320000000000618
jungle upton,sinclair,the,FALSE,FALSE,FALSE,0.220000000000255,the,FALSE,FALSE,FALSE,0.210000000000036
they clearly dont like,i,the,FALSE,TRUE,TRUE,0.279999999999745,the,FALSE,FALSE,FALSE,0.1200000000008
the late harvey pekar sometimes,did,i,FALSE,FALSE,FALSE,0.319999999999709,i,FALSE,FALSE,FALSE,0.329999999999927
course you went today,when,i,FALSE,FALSE,TRUE,0.289999999999964,i,FALSE,FALSE,TRUE,0.25
kyrie is,ridiculous,a,FALSE,FALSE,FALSE,0.25,a,FALSE,FALSE,FALSE,0.199999999999818
to talking fantasyfootball with you,this,i,FALSE,FALSE,TRUE,0.289999999999964,i,FALSE,FALSE,FALSE,0.159999999999854
go see,the,it,FALSE,TRUE,TRUE,0.239999999999782,it,FALSE,TRUE,TRUE,0.0900000000001455
his tho yours,are,if,FALSE,FALSE,FALSE,0.279999999999745,if,FALSE,FALSE,FALSE,0.25
and modernization during,tough,the,FALSE,FALSE,FALSE,0.25,the,FALSE,FALSE,FALSE,0.25
reveal dominic chagolla was,evasive,a,FALSE,FALSE,FALSE,0.300000000000182,a,FALSE,FALSE,FALSE,0.259999999999309
my fault things,became,that,FALSE,FALSE,FALSE,0.299999999999272,that,FALSE,FALSE,FALSE,0.300000000000182
hey bff lmfao still remember,me,that,FALSE,FALSE,TRUE,0.300000000000182,that,FALSE,FALSE,TRUE,0.289999999999964
and drained the,benefits,first,FALSE,FALSE,TRUE,0.530000000000655,first,FALSE,FALSE,TRUE,0.470000000000255
not cair it,is,was,FALSE,TRUE,TRUE,0.300000000000182,was,FALSE,TRUE,TRUE,0.25
when her lights,came,and,FALSE,FALSE,FALSE,0.280000000000655,and,FALSE,FALSE,FALSE,0.269999999999527
 voice is,flawless,a,FALSE,FALSE,FALSE,0.25,a,FALSE,FALSE,FALSE,0.280000000000655
find the deals pick up,a,a,TRUE,TRUE,TRUE,0.269999999999527,a,TRUE,TRUE,TRUE,0.130000000000109
for monetary value without profits,for,and,FALSE,FALSE,FALSE,0.280000000000655,and,FALSE,FALSE,FALSE,0.25
high position in,the,the,TRUE,TRUE,TRUE,0.319999999999709,the,TRUE,TRUE,TRUE,0.100000000000364
of vehicles that,are,i,FALSE,TRUE,TRUE,0.329999999999927,i,FALSE,TRUE,TRUE,0.260000000000218
popcorn into a nutritional nightmare,loaded,the,FALSE,FALSE,FALSE,0.279999999999745,the,FALSE,FALSE,FALSE,0.329999999999927
at work til ,so,the,FALSE,FALSE,FALSE,0.25,the,FALSE,FALSE,FALSE,0.199999999999818
became a rock star,i,and,FALSE,FALSE,FALSE,0.229999999999563,and,FALSE,FALSE,FALSE,0.199999999999818
moves spurs,might,in,FALSE,FALSE,FALSE,0.170000000000073,in,FALSE,FALSE,FALSE,0.140000000000327
party last weekend at miami,and,heat,FALSE,TRUE,TRUE,0.170000000000073,heat,FALSE,TRUE,TRUE,0.149999999999636
fav shows,are,that,FALSE,TRUE,TRUE,0.130000000000109,that,FALSE,TRUE,TRUE,0.119999999999891
isnât a race itâs a,journey,few,FALSE,FALSE,TRUE,0.529999999999745,few,FALSE,FALSE,TRUE,0.5
sheraton to,art,the,FALSE,FALSE,FALSE,0.159999999999854,the,FALSE,FALSE,FALSE,0.139999999999418
my shoulder,hurts,joint,FALSE,FALSE,FALSE,0.1899999999996,joint,FALSE,FALSE,FALSE,0.210000000000036
was fun actually,i,a,FALSE,TRUE,TRUE,0.25,a,FALSE,TRUE,TRUE,0.319999999999709
good crosscourt,net,the,FALSE,FALSE,FALSE,0.220000000000255,the,FALSE,FALSE,FALSE,0.199999999999818
the gangs of creatures,are,and,FALSE,FALSE,FALSE,0.3100000000004,and,FALSE,FALSE,FALSE,0.25
in the,dam,world,FALSE,FALSE,TRUE,0.630000000000109,world,FALSE,FALSE,FALSE,0.109999999999673
gwendolyn miller congratulations on your,new,own,FALSE,TRUE,TRUE,0.300000000000182,own,FALSE,TRUE,TRUE,0.140000000000327
the computer wouldnt let,me,me,TRUE,TRUE,TRUE,0.25,me,TRUE,TRUE,TRUE,0.25
many ways,made,to,FALSE,FALSE,FALSE,0.240000000000691,to,FALSE,FALSE,FALSE,0.199999999999818
you got,your,my,FALSE,TRUE,TRUE,0.210000000000036,my,FALSE,TRUE,TRUE,0.0799999999999272
only constant we know,and,that,FALSE,FALSE,TRUE,0.25,that,FALSE,FALSE,FALSE,0.109999999999673
on mma propertiesathletes to find,ways,a,FALSE,FALSE,TRUE,0.219999999999345,a,FALSE,TRUE,TRUE,0.130000000000109
i know a history,faculty,of,FALSE,FALSE,FALSE,0.210000000000036,of,FALSE,FALSE,FALSE,0.100000000000364
trivia which two presidents,share,the,FALSE,FALSE,FALSE,0.199999999999818,the,FALSE,FALSE,FALSE,0.159999999999854
is it with,you,the,FALSE,TRUE,TRUE,0.1899999999996,a,FALSE,TRUE,TRUE,0.0599999999994907
opportunities new levels this is,your,a,FALSE,FALSE,TRUE,0.170000000000073,a,FALSE,FALSE,TRUE,0.0900000000001455
picture while cleaning the basement,i,of,FALSE,FALSE,FALSE,0.160000000000764,is,FALSE,FALSE,FALSE,0.0799999999999272
let me be clear i,do,was,FALSE,FALSE,TRUE,0.140000000000327,was,FALSE,FALSE,TRUE,0.269999999999527
steak and lube with jimmy,hart,dimora,FALSE,FALSE,FALSE,0.239999999999782,dimora,FALSE,FALSE,FALSE,0.230000000000473
the municipal building,in,and,FALSE,TRUE,TRUE,0.25,and,FALSE,TRUE,TRUE,0.220000000000255
glad i,had,was,FALSE,TRUE,TRUE,0.239999999999782,got,FALSE,FALSE,FALSE,0.0599999999994907
amazing industry of,dance,the,FALSE,FALSE,FALSE,0.329999999999927,the,FALSE,FALSE,FALSE,0.300000000000182
nyu class,tonight,of,FALSE,FALSE,FALSE,0.210000000000036,of,FALSE,FALSE,FALSE,0.199999999999818
all the ingredients,ice,in,FALSE,FALSE,FALSE,0.280000000000655,in,FALSE,FALSE,FALSE,0.25
for bed early,morning,s,FALSE,TRUE,TRUE,0.229999999999563,s,FALSE,TRUE,TRUE,0.199999999999818
 whats your,preferred,favorite,FALSE,FALSE,FALSE,0.1899999999996,favorite,FALSE,FALSE,FALSE,0.0799999999999272
or fudge but,it,i,FALSE,TRUE,TRUE,0.230000000000473,i,FALSE,TRUE,TRUE,0.220000000000255
and crab,legs,meat,FALSE,FALSE,FALSE,0.220000000000255,meat,FALSE,FALSE,FALSE,0.200000000000728
cnet rating  stars,out,the,FALSE,FALSE,FALSE,0.269999999999527,the,FALSE,FALSE,FALSE,0.109999999999673
to a,vote,new,FALSE,FALSE,TRUE,0.329999999999927,new,FALSE,FALSE,FALSE,0.100000000000364
it since one,of,of,TRUE,TRUE,TRUE,0.25,of,TRUE,TRUE,TRUE,0.25
are two of,the,the,TRUE,TRUE,TRUE,0.319999999999709,the,TRUE,TRUE,TRUE,0.0399999999999636
get my nails,done,right,FALSE,FALSE,FALSE,0.239999999999782,right,FALSE,FALSE,FALSE,0.220000000000255
topic coming,from,to,FALSE,TRUE,TRUE,0.239999999999782,to,FALSE,TRUE,TRUE,0.199999999999818
unfunfair ,daily,the,FALSE,FALSE,FALSE,0.130000000000109,the,FALSE,FALSE,FALSE,0.0900000000001455
are already,at,in,FALSE,FALSE,TRUE,0.229999999999563,in,FALSE,FALSE,FALSE,0.0799999999999272
when swat,officers,the,FALSE,FALSE,FALSE,0.179999999999382,the,FALSE,FALSE,FALSE,0.169999999999163
almost over,rt,the,FALSE,FALSE,FALSE,0.230000000000473,the,FALSE,FALSE,FALSE,0.220000000000255
the new followers lets,share,go,FALSE,FALSE,FALSE,0.25,go,FALSE,FALSE,FALSE,0.25
i think it,was,was,TRUE,TRUE,TRUE,0.299999999999272,was,TRUE,TRUE,TRUE,0.0300000000006548
meeting last,month,year,FALSE,TRUE,TRUE,0.220000000000255,year,FALSE,TRUE,TRUE,0.199999999999818
mississippi,state,river,FALSE,FALSE,FALSE,0.130000000000109,river,FALSE,FALSE,FALSE,0.130000000000109
weatherford at the,yard,end,FALSE,FALSE,FALSE,0.559999999999491,end,FALSE,FALSE,FALSE,0.119999999999891
book is,live,not,FALSE,FALSE,TRUE,0.229999999999563,not,FALSE,FALSE,FALSE,0.0799999999999272
and cancer control sylvia,chou,the,FALSE,FALSE,FALSE,0.25,the,FALSE,FALSE,FALSE,0.25
could say its a,bribe,good,FALSE,FALSE,FALSE,0.359999999999673,good,FALSE,FALSE,FALSE,0.119999999999891
ann will be missed but,not,i,FALSE,TRUE,TRUE,0.25,i,FALSE,TRUE,TRUE,0.25
q what were your,influences,favorite,FALSE,FALSE,FALSE,0.270000000000437,favorite,FALSE,FALSE,FALSE,0.220000000000255
week definitely,still,not,FALSE,FALSE,FALSE,0.210000000000036,not,FALSE,FALSE,FALSE,0.199999999999818
a pupil,has,the,FALSE,FALSE,FALSE,0.199999999999818,the,FALSE,FALSE,FALSE,0.210000000000036
in kitchen essentials,story,the,FALSE,FALSE,FALSE,0.260000000000218,the,FALSE,FALSE,FALSE,0.229999999999563
the adequacy of,an,the,FALSE,FALSE,TRUE,0.309999999999491,the,FALSE,FALSE,TRUE,0.289999999999964
unhappy with how usl,is,the,FALSE,TRUE,TRUE,0.229999999999563,the,FALSE,TRUE,TRUE,0.239999999999782
hard devil tryna,find,the,FALSE,FALSE,FALSE,0.25,the,FALSE,FALSE,FALSE,0.239999999999782
well we just posted,a,on,FALSE,TRUE,TRUE,0.25,on,FALSE,TRUE,TRUE,0.220000000000255
maybe a wr,rt,the,FALSE,FALSE,FALSE,0.219999999999345,the,FALSE,FALSE,FALSE,0.220000000000255
its quarterly profit fell,sharply,to,FALSE,FALSE,FALSE,0.269999999999527,to,FALSE,FALSE,FALSE,0.220000000000255
point in,trying,the,FALSE,FALSE,FALSE,0.230000000000473,the,FALSE,FALSE,FALSE,0.0799999999999272
then its night,for,and,FALSE,FALSE,TRUE,0.25,and,FALSE,FALSE,TRUE,0.25
bio allconference volleyball,and,the,FALSE,TRUE,TRUE,0.25,the,FALSE,TRUE,TRUE,0.229999999999563
on november  tweet,for,about,FALSE,FALSE,TRUE,0.260000000000218,about,FALSE,FALSE,FALSE,0.140000000000327
was ordered,today,to,FALSE,FALSE,FALSE,0.220000000000255,to,FALSE,FALSE,FALSE,0.0799999999999272
and vermont avenue,meet,and,FALSE,FALSE,FALSE,0.25,and,FALSE,FALSE,FALSE,0.220000000000255
very different,from,from,TRUE,TRUE,TRUE,0.200000000000728,from,TRUE,TRUE,TRUE,0.0799999999999272
been the,same,most,FALSE,TRUE,TRUE,0.399999999999636,target,FALSE,FALSE,FALSE,0.0799999999999272
where  how is it,free,that,FALSE,FALSE,FALSE,0.279999999999745,that,FALSE,FALSE,FALSE,0.0599999999994907
happy birthday to ,hope,the,FALSE,FALSE,TRUE,0.319999999999709,the,FALSE,FALSE,FALSE,0.0300000000006548
good yea i produce,for,a,FALSE,FALSE,FALSE,0.260000000000218,a,FALSE,FALSE,FALSE,0.230000000000473
if you,wanna,have,FALSE,FALSE,TRUE,0.220000000000255,want,FALSE,FALSE,TRUE,0.0900000000001455
all that they deliver are,in,you,FALSE,TRUE,TRUE,0.300000000000182,you,FALSE,TRUE,TRUE,0.279999999999745
it averaged  million,viewers,in,FALSE,FALSE,FALSE,0.270000000000437,in,FALSE,FALSE,FALSE,0.119999999999891
your take on non,original,the,FALSE,FALSE,FALSE,0.260000000000218,the,FALSE,FALSE,FALSE,0.25
another target ive accidentally,added,left,FALSE,FALSE,FALSE,0.289999999999964,left,FALSE,FALSE,FALSE,0.269999999999527
 i love this,time,is,FALSE,TRUE,TRUE,0.259999999999309,is,FALSE,TRUE,TRUE,0.270000000000437
still only about,a,the,FALSE,TRUE,TRUE,0.229999999999563,the,FALSE,TRUE,TRUE,0.109999999999673
notice my flaws and then,do,i,FALSE,FALSE,TRUE,0.220000000000255,i,FALSE,FALSE,FALSE,0.089999999999236
communicate with her,attorney,husband,FALSE,FALSE,FALSE,0.170000000000073,husband,FALSE,FALSE,FALSE,0.0700000000006185
motions hair lotion got,my,a,FALSE,TRUE,TRUE,0.150000000000546,a,FALSE,TRUE,TRUE,0.140000000000327
morning,everyone,i,FALSE,FALSE,FALSE,0.119999999999891,i,FALSE,FALSE,FALSE,0.110000000000582
pilates at,with,the,FALSE,FALSE,TRUE,0.219999999999345,the,FALSE,FALSE,TRUE,0.200000000000728
found well go find,it,a,FALSE,TRUE,TRUE,0.230000000000473,a,FALSE,TRUE,TRUE,0.219999999999345
pink jack,and,the,FALSE,TRUE,TRUE,0.1899999999996,the,FALSE,TRUE,TRUE,0.149999999999636
drinkin in social problems lifeisgood,with,the,FALSE,FALSE,FALSE,0.210000000000036,the,FALSE,FALSE,FALSE,0.25
this video is,beyond,a,FALSE,FALSE,TRUE,0.260000000000218,a,FALSE,FALSE,TRUE,0.25
bought the,building,first,FALSE,FALSE,TRUE,0.420000000000073,first,FALSE,FALSE,TRUE,0.389999999999418
haha nice,memory,to,FALSE,FALSE,FALSE,0.210000000000036,to,FALSE,FALSE,FALSE,0.179999999999382
moonrise kingdom in,cannes,the,FALSE,FALSE,FALSE,0.229999999999563,the,FALSE,FALSE,FALSE,0.25
letters darrell pitt sent him,in,to,FALSE,TRUE,TRUE,0.269999999999527,to,FALSE,TRUE,TRUE,0.25
out of  to talk,about,about,TRUE,TRUE,TRUE,0.300000000000182,you,FALSE,TRUE,TRUE,0.0700000000006185
would represent a remarkable turnaround,from,the,FALSE,FALSE,FALSE,0.25,the,FALSE,FALSE,FALSE,0.219999999999345
riding the mammoth,this,the,FALSE,FALSE,FALSE,0.170000000000073,the,FALSE,FALSE,FALSE,0.199999999999818
its not,summerslam,a,FALSE,FALSE,FALSE,0.229999999999563,a,FALSE,FALSE,FALSE,0.089999999999236
ice cream truck jingle,was,the,FALSE,FALSE,FALSE,0.25,the,FALSE,FALSE,FALSE,0.25
thanks for the followhows,gr,the,FALSE,FALSE,FALSE,0.25,the,FALSE,FALSE,FALSE,0.25
his garments,in,the,FALSE,TRUE,TRUE,0.200000000000728,the,FALSE,TRUE,TRUE,0.219999999999345
was clearly an electionyear,event,the,FALSE,FALSE,FALSE,0.280000000000655,the,FALSE,FALSE,FALSE,0.269999999999527
of motion check on some,of,of,TRUE,TRUE,TRUE,0.279999999999745,of,TRUE,TRUE,TRUE,0.289999999999964
to the irs wednesday,about,and,FALSE,FALSE,FALSE,0.269999999999527,and,FALSE,FALSE,FALSE,0.25
my bp gave,to,me,FALSE,TRUE,TRUE,0.220000000000255,me,FALSE,TRUE,TRUE,0.219999999999345
previously brown,was,and,FALSE,TRUE,TRUE,0.199999999999818,and,FALSE,TRUE,TRUE,0.170000000000073
an alternate universe i know,im,that,FALSE,TRUE,TRUE,0.229999999999563,i,FALSE,TRUE,TRUE,0.119999999999891
exasperated but kept my cool,i,and,FALSE,TRUE,TRUE,0.25,and,FALSE,TRUE,TRUE,0.239999999999782
come together to support the,family,arts,FALSE,FALSE,TRUE,0.539999999999964,arts,FALSE,FALSE,FALSE,0.140000000000327
has eluded two execution,dates,the,FALSE,FALSE,FALSE,0.279999999999745,the,FALSE,FALSE,FALSE,0.280000000000655
your norwegian is,showing,a,FALSE,FALSE,TRUE,0.279999999999745,a,FALSE,FALSE,TRUE,0.269999999999527
what did i do,d,not,FALSE,FALSE,FALSE,0.25,not,FALSE,FALSE,FALSE,0.119999999999891
different boutiques one for,shoes,me,FALSE,FALSE,TRUE,0.289999999999964,me,FALSE,FALSE,FALSE,0.119999999999891
of,tea,the,FALSE,FALSE,TRUE,0.1899999999996,the,FALSE,FALSE,TRUE,0.190000000000509
has been reached in her,clients,s,FALSE,FALSE,FALSE,0.279999999999745,s,FALSE,FALSE,FALSE,0.119999999999891
we use green and dried,thyme,the,FALSE,FALSE,FALSE,0.260000000000218,the,FALSE,FALSE,FALSE,0.259999999999309
christa was underweight,and,the,FALSE,TRUE,TRUE,0.229999999999563,the,FALSE,TRUE,TRUE,0.229999999999563
designer jean royere who made,these,the,FALSE,FALSE,TRUE,0.25,the,FALSE,FALSE,FALSE,0.1299999999992
from hacking your,computer,favorite,FALSE,FALSE,TRUE,0.270000000000437,favorite,FALSE,FALSE,TRUE,0.230000000000473
i had,a,a,TRUE,TRUE,TRUE,0.220000000000255,to,FALSE,TRUE,TRUE,0.0900000000001455
limited record before,me,the,FALSE,FALSE,TRUE,0.25,the,FALSE,FALSE,TRUE,0.220000000000255
indeed i to suffer from,paranoia,the,FALSE,FALSE,FALSE,0.269999999999527,the,FALSE,FALSE,FALSE,0.149999999999636
 to ,artisans,the,FALSE,FALSE,FALSE,0.170000000000073,the,FALSE,FALSE,FALSE,0.199999999999818
permanent answer,to,to,TRUE,TRUE,TRUE,0.239999999999782,to,TRUE,TRUE,TRUE,0.220000000000255
of lowfat,milk,the,FALSE,FALSE,FALSE,0.219999999999345,the,FALSE,FALSE,FALSE,0.220000000000255
three others and,the,not,FALSE,TRUE,TRUE,0.340000000000146,not,FALSE,FALSE,FALSE,0.140000000000327
and willie,nelson,the,FALSE,FALSE,FALSE,0.210000000000036,the,FALSE,FALSE,FALSE,0.220000000000255
the radio dishes dont need,to,to,TRUE,TRUE,TRUE,0.279999999999745,to,TRUE,TRUE,TRUE,0.140000000000327
right theyll,boo,be,FALSE,FALSE,FALSE,0.25,be,FALSE,FALSE,FALSE,0.25
do to get there,but,is,FALSE,FALSE,TRUE,0.279999999999745,is,FALSE,FALSE,TRUE,0.270000000000437
paging mrbolden find,him,a,FALSE,FALSE,FALSE,0.239999999999782,a,FALSE,FALSE,FALSE,0.25
up cause,theres,i,FALSE,FALSE,FALSE,0.1899999999996,i,FALSE,FALSE,FALSE,0.180000000000291
a lot,of,of,TRUE,TRUE,TRUE,0.199999999999818,of,TRUE,TRUE,TRUE,0.0900000000001455
its such a chill,monday,in,FALSE,FALSE,FALSE,0.260000000000218,in,FALSE,FALSE,FALSE,0.279999999999745
ever  i missed,him,on,FALSE,FALSE,FALSE,0.260000000000218,on,FALSE,FALSE,FALSE,0.0599999999994907
viewers,ages,the,FALSE,FALSE,FALSE,0.119999999999891,the,FALSE,FALSE,FALSE,0.110000000000582
going to,garner,be,FALSE,FALSE,TRUE,0.269999999999527,be,FALSE,FALSE,FALSE,0.0799999999999272
to be,a,a,TRUE,TRUE,TRUE,0.25,a,TRUE,TRUE,TRUE,0.130000000000109
to inspect,properties,the,FALSE,FALSE,FALSE,0.240000000000691,the,FALSE,FALSE,FALSE,0.25
that occur in,emergency,the,FALSE,FALSE,FALSE,0.359999999999673,the,FALSE,FALSE,FALSE,0.309999999999491
ample echo,ltd,the,FALSE,FALSE,FALSE,0.220000000000255,the,FALSE,FALSE,FALSE,0.210000000000036
a chance to attend,the,the,TRUE,TRUE,TRUE,0.340000000000146,the,TRUE,TRUE,TRUE,0.150000000000546
the  come find me,at,to,FALSE,FALSE,TRUE,0.260000000000218,to,FALSE,FALSE,TRUE,0.300000000000182
okay whose grandfather,donated,the,FALSE,FALSE,FALSE,0.25,the,FALSE,FALSE,FALSE,0.25
please rt  this saturday,from,night,FALSE,FALSE,FALSE,0.289999999999964,night,FALSE,FALSE,FALSE,0.300000000000182
forward to showing,off,up,FALSE,TRUE,TRUE,0.299999999999272,up,FALSE,TRUE,TRUE,0.260000000000218
duckling broth reserved,from,the,FALSE,FALSE,FALSE,0.230000000000473,the,FALSE,FALSE,FALSE,0.25
 kyrie irving won and,that,the,FALSE,TRUE,TRUE,0.360000000000582,the,FALSE,TRUE,TRUE,0.329999999999927
lol ok ill tweet,to,you,FALSE,FALSE,TRUE,0.260000000000218,you,FALSE,FALSE,FALSE,0.139999999999418
bio made me,laugh,cry,FALSE,FALSE,TRUE,0.220000000000255,cry,FALSE,FALSE,FALSE,0.109999999999673
nazi sympathizer its,always,a,FALSE,FALSE,TRUE,0.25,a,FALSE,FALSE,TRUE,0.25
topped the list with ttyl,and,the,FALSE,TRUE,TRUE,0.269999999999527,the,FALSE,TRUE,TRUE,0.300000000000182
thanks for all of,the,us,FALSE,TRUE,TRUE,0.359999999999673,us,FALSE,FALSE,FALSE,0.0500000000001819
brittany may after purchasing,a,the,FALSE,TRUE,TRUE,0.279999999999745,the,FALSE,TRUE,TRUE,0.279999999999745
in la is how little,traffic,bit,FALSE,FALSE,FALSE,0.269999999999527,bit,FALSE,FALSE,FALSE,0.259999999999309
cool stuff in it,if,i,FALSE,FALSE,TRUE,0.309999999999491,it,FALSE,FALSE,FALSE,0.130000000000109
iâm getting old but,yeah,i,FALSE,FALSE,TRUE,0.300000000000182,i,FALSE,FALSE,TRUE,0.300000000000182
to control them said,alaska,the,FALSE,FALSE,FALSE,0.300000000000182,the,FALSE,FALSE,FALSE,0.279999999999745
most booboos,kissed,the,FALSE,FALSE,FALSE,0.179999999999382,the,FALSE,FALSE,FALSE,0.210000000000036
really want to say then,deleting,i,FALSE,FALSE,FALSE,0.300000000000182,i,FALSE,FALSE,FALSE,0.289999999999964
at either,course,way,FALSE,FALSE,FALSE,0.229999999999563,way,FALSE,FALSE,FALSE,0.259999999999309
tonight come in  try,some,to,FALSE,FALSE,TRUE,0.300000000000182,to,FALSE,FALSE,FALSE,0.150000000000546
step i saw this,understated,is,FALSE,FALSE,FALSE,0.319999999999709,is,FALSE,FALSE,FALSE,0.279999999999745
fish go riding  have,fun,a,FALSE,FALSE,TRUE,0.309999999999491,to,FALSE,FALSE,TRUE,0.180000000000291
sure to,bring,check,FALSE,FALSE,TRUE,0.289999999999964,check,FALSE,FALSE,FALSE,0.100000000000364
hope it may even,be,though,FALSE,FALSE,TRUE,0.300000000000182,though,FALSE,FALSE,TRUE,0.260000000000218
collin drafts upon,entering,the,FALSE,FALSE,FALSE,0.270000000000437,the,FALSE,FALSE,FALSE,0.210000000000036
on these they are though,the,i,FALSE,TRUE,TRUE,0.329999999999927,i,FALSE,TRUE,TRUE,0.299999999999272
three years though before coming,back,to,FALSE,TRUE,TRUE,0.279999999999745,to,FALSE,TRUE,TRUE,0.3100000000004
lone survivor  marcus luttrell,with,the,FALSE,FALSE,FALSE,0.25,the,FALSE,FALSE,FALSE,0.270000000000437
to each other,outside,in,FALSE,FALSE,FALSE,0.319999999999709,i,FALSE,FALSE,FALSE,0.0500000000001819
injuries across the league has,those,been,FALSE,FALSE,FALSE,0.280000000000655,been,FALSE,FALSE,FALSE,0.260000000000218
oil  difference in oil,change,and,FALSE,FALSE,FALSE,0.279999999999745,and,FALSE,FALSE,FALSE,0.25
thanks for,the,the,TRUE,TRUE,TRUE,0.270000000000437,the,TRUE,TRUE,TRUE,0.089999999999236
tubs  clawfoot bathtubs with,candles,the,FALSE,FALSE,TRUE,0.270000000000437,the,FALSE,FALSE,TRUE,0.25
vote for the williams to,allen,the,FALSE,FALSE,FALSE,0.369999999999891,the,FALSE,FALSE,FALSE,0.469999999999345
am except your,yawns,favorite,FALSE,FALSE,FALSE,0.279999999999745,favorite,FALSE,FALSE,FALSE,0.270000000000437
in oakland,bruno,police,FALSE,FALSE,FALSE,0.280000000000655,police,FALSE,FALSE,FALSE,0.259999999999309
the next to,you,the,FALSE,TRUE,TRUE,0.340000000000146,the,FALSE,TRUE,TRUE,0.140000000000327
is putting on,right,a,FALSE,FALSE,TRUE,0.309999999999491,a,FALSE,FALSE,FALSE,0.1899999999996
within their,charge,own,FALSE,FALSE,FALSE,0.260000000000218,own,FALSE,FALSE,FALSE,0.270000000000437
second consecutive,year,games,FALSE,FALSE,FALSE,0.359999999999673,games,FALSE,FALSE,FALSE,0.25
that very,well,few,FALSE,TRUE,TRUE,0.270000000000437,few,FALSE,FALSE,FALSE,0.109999999999673
the blog to go to,my,the,FALSE,TRUE,TRUE,0.420000000000073,the,FALSE,FALSE,FALSE,0.0700000000006185
person diane,langeberg,the,FALSE,FALSE,FALSE,0.220000000000255,the,FALSE,FALSE,FALSE,0.199999999999818
bend late,monday,to,FALSE,FALSE,TRUE,0.240000000000691,to,FALSE,FALSE,TRUE,0.210000000000036
floating around blog land for,a,the,FALSE,TRUE,TRUE,0.359999999999673,the,FALSE,TRUE,TRUE,0.280000000000655
until  pm,to,the,FALSE,TRUE,TRUE,0.25,to,TRUE,TRUE,TRUE,0.0900000000001455
with the ginger and sugar,in,and,FALSE,TRUE,TRUE,0.340000000000146,and,FALSE,TRUE,TRUE,0.369999999999891
sense and really,take,want,FALSE,FALSE,FALSE,0.259999999999309,want,FALSE,FALSE,FALSE,0.320000000000618
i learned from race with,the,the,TRUE,TRUE,TRUE,0.279999999999745,the,TRUE,TRUE,TRUE,0.289999999999964
to get,those,a,FALSE,FALSE,TRUE,0.240000000000691,a,FALSE,FALSE,FALSE,0.109999999999673
a lovely day,out,i,FALSE,FALSE,TRUE,0.25,i,FALSE,FALSE,TRUE,0.270000000000437
detroit for far too long,an,to,FALSE,FALSE,FALSE,0.300000000000182,at,FALSE,FALSE,FALSE,0.170000000000073
overguess again,vmc,i,FALSE,FALSE,FALSE,0.269999999999527,i,FALSE,FALSE,FALSE,0.25
club royale right now,its,i,FALSE,TRUE,TRUE,0.280000000000655,i,FALSE,TRUE,TRUE,0.140000000000327
ps you may,have,be,FALSE,TRUE,TRUE,0.25,be,FALSE,TRUE,TRUE,0.119999999999891
the oxford book of scottish,short,the,FALSE,FALSE,FALSE,0.279999999999745,the,FALSE,FALSE,FALSE,0.3100000000004
source salvation,army,the,FALSE,FALSE,FALSE,0.240000000000691,the,FALSE,FALSE,FALSE,0.240000000000691
bathroom weapon and,go,the,FALSE,FALSE,TRUE,0.409999999999855,the,FALSE,FALSE,TRUE,0.329999999999927
your computer generated ,i,by,FALSE,FALSE,FALSE,0.270000000000437,by,FALSE,FALSE,FALSE,0.260000000000218
in webinar on connecting,people,with,FALSE,FALSE,FALSE,0.289999999999964,with,FALSE,FALSE,FALSE,0.280000000000655
